rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6
5,-1.402391352,-4.178639283,-2.337100896,0.947866892,-1.90817303,0.067384237
5,-1.435358551,-4.157094417,-2.325231346,0.82878607,-1.720374659,0.71263107
5,-1.388052268,-4.180130942,-2.363248199,1.003141765,-1.959080712,-0.069271504
5,-1.397276669,-4.174006641,-2.37768777,0.97348513,-1.892498206,0.057765302
5,-1.383228368,-4.181316562,-2.391868071,1.01356312,-1.950001423,-0.216252961
5,-1.405662208,-4.171081977,-2.349335626,0.938656538,-1.860771119,0.18208054
5,-1.390618589,-4.179000709,-2.354685983,0.980612362,-1.935365848,-0.055705912
5,-1.394878666,-4.172818105,-2.383285827,0.972914235,-1.875764171,-0.020321418
5,-1.397063381,-4.172988302,-2.344393211,0.965482097,-1.905912861,0.126401526
5,-1.403661159,-4.168117851,-2.363061884,0.939352763,-1.847572245,0.211868738
5,-1.385913094,-4.178596378,-2.353852766,0.99335968,-1.94768462,-0.094430173
5,-1.382130981,-4.177984855,-2.402511546,1.010244137,-1.920358751,-0.247905984
5,-1.383137584,-4.177180411,-2.393761978,1.009171529,-1.931141247,-0.154002361
5,-1.38343045,-4.179113354,-2.359472189,1.003874842,-1.955646533,-0.133815282
5,-1.391352216,-4.173822067,-2.375454257,0.976041122,-1.898884568,-0.002741177
5,-1.380882654,-4.178256666,-2.394176439,1.014250969,-1.9436363,-0.173380112
5,-1.386257386,-4.175503066,-2.395741451,0.989391781,-1.900443875,-0.140530683
5,-1.412807539,-4.186278944,-2.357517429,0.962654892,-1.935481857,0.068710119
5,-1.416412914,-4.263238034,-2.223474894,0.655841361,-2.020161002,0.342496165
5,-1.406647608,-4.267740161,-2.226474158,0.689329837,-2.078308684,0.243084426
5,-1.410475621,-4.265928513,-2.203400046,0.681824555,-2.075625715,0.329642921
1,-1.434190963,-4.259330889,-2.11334468,0.47902914,-1.736491176,1.711937139
5,-1.41038694,-4.266101762,-2.200599378,0.680207576,-2.078177666,0.337358037
5,-1.411468642,-4.264075235,-2.230258639,0.673707425,-2.043333677,0.317869863
5,-1.406541055,-4.266789036,-2.231351298,0.692006076,-2.061923709,0.179746541
5,-1.401898365,-4.268470656,-2.20295658,0.69516022,-2.102403584,0.207611648
5,-1.414557294,-4.259581996,-2.238234408,0.660968611,-1.998646144,0.334688798
5,-4.828646079,1.578781174,-1.805204352,-2.370215308,1.94466851,-1.247282404
4,-4.859045701,1.48027812,-1.554092301,-2.989719188,2.593924321,0.081396206
4,-4.855897839,1.578117641,-1.736428935,-2.547367185,2.264567611,-0.502790863
1,-4.801616863,1.42107812,-1.493332967,-3.280960668,2.765450759,0.671209359
1,-4.866850331,1.432981514,-1.423992181,-3.331944694,2.540053791,1.277231644
2,-4.80999922,1.338508706,-1.349016237,-3.623789516,2.811595458,0.92555219
1,-4.904021021,1.595524643,-1.614777703,-2.865722681,2.836606175,1.436608514
1,-4.827369987,1.431615389,-1.468288905,-3.258151919,2.550431269,0.828960407
1,-4.804760364,1.366468836,-1.394648644,-3.401109166,2.174313577,0.592825046
5,-4.82883803,1.573212401,-1.784434895,-2.448530975,2.186869256,-1.064807339
1,-4.883482998,1.425489661,-1.381059643,-3.435122538,2.767328357,1.697707091
1,-4.839707937,1.521370684,-1.620515221,-2.859429729,2.290083869,0.387777171
2,-4.837222526,1.499500581,-1.611058906,-2.8763457,2.369438819,0.195650301
1,-4.857685664,1.481156777,-1.474623463,-3.386499706,3.675896639,1.883855921
1,-4.843072988,1.436995071,-1.445639033,-3.238744757,2.412269372,0.947045737
1,-4.889473487,1.50311706,-1.483252728,-3.093878529,2.643015927,1.391285462
1,-4.885062935,1.494456836,-1.515417017,-3.013885849,2.458759291,1.032840309
1,-4.859919184,1.512759655,-1.508628333,-3.115025097,2.85323872,1.331440472
1,-4.865347377,1.489075526,-1.529041334,-2.994186025,2.495189262,0.847855127
1,-4.818090168,1.360942818,-1.36950843,-3.567306093,2.597615465,1.122751606
5,-4.830268727,1.486546892,-1.667223501,-2.709125543,2.00993484,-0.935410864
1,-4.809280743,1.366375786,-1.396787785,-3.399253991,2.140077788,0.650785219
4,-4.831598809,1.292508086,-1.283842942,-3.870801273,2.562024124,1.064296389
1,-4.816316024,1.423941779,-1.48356295,-3.104961247,2.183194311,0.377313484
1,-4.830772748,1.462831166,-1.514703858,-3.165257626,2.266216677,0.777389601
1,-4.82802634,1.355987856,-1.37397029,-3.467491122,2.259395028,0.903387068
1,-4.945451271,1.513137744,-1.409905247,-3.348805657,3.061253929,2.557467421
5,-4.791540593,1.31383639,-1.401236469,-3.455289033,1.591818752,-0.457493705
1,-4.851237277,1.449482829,-1.418458124,-3.409995494,2.845961855,1.672722738
5,-4.881655123,1.495907969,-1.557001566,-2.8877971,2.18284963,0.014352089
4,-4.850459119,1.46235893,-1.541557901,-2.941598492,1.574277265,-0.211242247
1,-4.888744821,1.503937659,-1.522356556,-3.037553533,2.522809054,1.230223569
1,-4.845981136,1.514484108,-1.573737605,-2.876553024,2.274980986,0.558360221
1,-4.773243127,1.384974834,-1.494328608,-3.280206133,2.052048332,0.161577829
1,-4.868598445,1.557287669,-1.603779004,-2.974873909,3.357932647,1.420087185
1,-4.878842165,1.505210576,-1.510224991,-2.98753603,2.381630525,1.083804922
5,-4.838350452,1.506611854,-1.675858877,-2.746913379,2.074209181,-0.644607555
5,-4.833796341,1.587150576,-1.789914655,-2.374068089,1.905463548,-1.155610876
5,-4.851327523,1.499409276,-1.646973904,-2.806858725,2.181420293,-0.501955067
1,-4.845548341,1.519803859,-1.605066833,-2.886765806,2.323655306,0.586766097
5,-4.854753055,1.441253397,-1.540508557,-3.067683574,1.999753716,-0.110166461
1,-4.842178341,1.516408448,-1.589256662,-2.837979533,2.169790064,0.472743162
2,-4.817354198,1.511452254,-1.647903645,-2.75898299,2.117024319,-0.181096966
1,-4.850971184,1.508178693,-1.533301441,-3.062189598,2.770687906,1.196120501
1,-4.87648244,1.49720177,-1.562769061,-2.922604605,2.290260067,0.801256407
1,-4.82410327,1.502278434,-1.619327002,-2.773110446,2.096812531,0.061109959
1,-4.810341711,1.437767386,-1.520150798,-3.170929962,2.430126265,0.604102104
1,-4.888650307,1.502109539,-1.540127383,-2.975914745,2.339634757,1.041467456
2,-4.888069542,1.58186511,-1.63312801,-2.680578993,2.388188718,0.680532862
1,-4.858131784,1.569598575,-1.646278456,-2.70236513,2.618719267,0.720688251
2,-4.891814418,1.588045372,-1.659791504,-2.742661966,2.590491768,0.891713153
1,-4.859633311,1.480178842,-1.550642284,-2.933916373,2.376874003,0.623114332
5,-4.79385002,1.527832912,-1.787815119,-2.446819418,1.471566685,-1.633553159
2,-4.866689013,1.384454224,-1.377845069,-3.513313675,2.231304799,1.279227158
1,-4.85330343,1.572925579,-1.680789675,-2.715827455,2.718390574,0.613204471
1,-4.843944714,1.444869541,-1.504834223,-3.156604375,2.22653292,0.801002304
1,-4.85040533,1.518592383,-1.587126736,-2.938424892,2.43879498,0.867961503
1,-4.887071608,1.512294088,-1.515394462,-2.942111131,2.216904272,1.058287565
1,-4.851330427,1.581980547,-1.713533262,-2.606619618,2.403930247,0.3892557
5,-4.864832854,1.582764756,-1.766745386,-2.478756585,2.087657757,-0.661336029
5,-4.81236396,1.376887342,-1.485636399,-3.322635174,2.061271694,-0.117574227
2,-4.842522382,1.603119532,-1.78880745,-2.369698811,1.821106855,-0.467484949
1,-4.850980714,1.518640587,-1.614443972,-2.888899975,2.337004872,0.645969908
1,-4.80892318,1.456278973,-1.540037191,-3.050604656,2.070929385,0.44156513
1,-4.8527583,1.497335339,-1.536920956,-3.000996629,2.59075344,0.998813273
1,-4.852458495,1.491369421,-1.570552382,-2.866740404,2.22691657,0.466168081
1,-4.918061288,1.524075505,-1.489936852,-3.183084814,2.75571911,2.00213833
1,-4.79120061,1.390597908,-1.458180142,-3.320714822,2.058289811,0.561246441
1,-4.867566404,1.504757394,-1.533147482,-3.001077487,2.499875222,1.090844432
4,-4.814303205,1.507264165,-1.699565993,-2.711114875,2.079178565,-0.691828217
1,-4.808547127,1.407985572,-1.473113648,-3.22175236,2.579144124,0.691075943
1,-4.909073323,1.464607559,-1.376110259,-3.609668324,3.144833934,2.719110713
1,-4.77041346,1.360103865,-1.451829659,-3.434545354,2.500943166,0.565771681
1,-4.815068064,1.448087392,-1.526393064,-3.066056563,2.094910043,0.489915045
1,-4.823233394,1.453776514,-1.506042621,-3.208131627,2.469315744,0.967390881
1,-4.804420192,1.354655645,-1.412207216,-3.299189133,1.91447746,0.390267948
1,-4.864205528,1.584858136,-1.69058551,-2.62101542,2.39437087,0.579174552
1,-4.806796833,1.378664908,-1.421302996,-3.497773215,2.498858636,1.055989243
1,-4.84160746,1.572823603,-1.704552646,-2.646698544,2.575844091,0.426353397
1,-4.897564298,1.525051678,-1.493414319,-3.29416398,3.195556997,2.245353069
5,-4.818274223,1.508915233,-1.720491061,-2.469124141,1.369923173,-1.425912616
1,-4.800455859,1.433613135,-1.557685507,-3.05844764,2.178729606,0.272713075
1,-4.82903443,1.426895931,-1.497867206,-3.050366084,1.986057716,0.373924103
1,-4.813331988,1.461478182,-1.586395699,-2.915892566,1.69643151,0.093034914
1,-4.824351452,1.509735147,-1.63137639,-2.81583748,2.262141078,0.340731422
1,-4.844049133,1.430366785,-1.483867452,-3.156397717,2.196245433,0.778735819
1,-4.849276263,1.430467134,-1.448342096,-3.264127375,2.464916031,1.200837705
1,-4.812966719,1.442305915,-1.52336235,-3.244933872,2.649540746,0.874918516
1,-4.878540071,1.381749867,-1.302152731,-3.629776666,2.442326553,1.969801201
3,-4.774026258,1.383898333,-1.565573894,-3.039634956,1.429872325,-0.823846042
1,-4.849639037,1.514753697,-1.610978391,-2.928784249,2.463130675,0.828489994
3,-4.850097209,1.494370139,-1.625963624,-2.839244111,2.256985905,0.082740148
1,-4.882246096,1.506548281,-1.560291067,-2.886362393,2.115510881,0.833209185
1,-4.86905364,1.512429097,-1.571715608,-2.997824129,2.51930019,1.091768997
1,-4.892596785,1.502545962,-1.495032621,-3.071204883,2.583100204,1.475594541
1,-4.799315205,1.382783105,-1.455740729,-3.368686171,2.152822262,0.731606421
1,-4.784433677,1.355007295,-1.467250394,-3.336546072,2.176821629,0.352824667
1,-4.863366785,1.471364255,-1.527730803,-3.085081898,2.801810815,1.073326782
1,-4.762917758,1.377600499,-1.510954647,-3.234598716,1.982233454,0.092088239
1,-4.855290279,1.495510218,-1.581735843,-2.869394516,2.251887138,0.575759004
5,-4.793671356,1.460924718,-1.689371555,-2.736349875,1.427604199,-1.296860671
1,-4.83962645,1.409521674,-1.4416385,-3.285017129,2.592843701,1.047890603
3,-4.877207417,1.5783168,-1.683272128,-2.653753355,2.449778514,0.420608081
1,-4.7971514,1.341434787,-1.419710479,-3.390036735,2.244385863,0.489891489
1,-4.859798533,1.57048105,-1.66982946,-2.718561249,2.686528601,0.752147192
1,-4.849574505,1.591238347,-1.736755072,-2.500442762,2.12611728,0.176991056
1,-4.914029471,1.523852195,-1.515391315,-3.116794156,2.61222947,1.830690003
1,-4.829574148,1.454422698,-1.537850841,-3.10551493,2.167380099,0.716271005
1,-4.85268702,1.579634295,-1.707243741,-2.672050876,2.597120553,0.622201296
1,-4.864519337,1.484041422,-1.553396039,-2.948434704,2.421421269,0.805188283
1,-4.901294164,1.500002658,-1.513635043,-3.131976204,2.759223334,1.663947566
1,-4.868248281,1.490602039,-1.533497115,-3.044161422,2.652515493,1.168259649
1,-4.815332971,1.512645584,-1.642569922,-2.798149297,2.252107809,0.289307094
1,-4.812831343,1.427354013,-1.497401557,-3.149746029,2.366077366,0.648160991
3,-4.811556458,1.519228145,-1.737556125,-2.519381171,1.556678885,-0.92359354
1,-4.816510374,1.434684742,-1.536179291,-3.068463919,2.129673032,0.443571094
1,-4.844491417,1.495175806,-1.514359163,-3.149364028,3.041478414,1.277623352
1,-4.856569723,1.513848458,-1.564894611,-2.91935773,2.347861743,0.893537345
1,-4.801334828,1.383226248,-1.471365362,-3.161553121,1.554751995,0.191697145
1,-4.825061395,1.435791981,-1.487777557,-3.251044384,2.603073749,1.093583146
5,-4.775352602,1.396694582,-1.592512504,-2.998058531,1.350162523,-1.046420863
1,-4.834003762,1.37340271,-1.38561743,-3.601272612,2.656372775,1.59824016
1,-4.797775622,1.347414304,-1.403516748,-3.589650436,2.810751856,1.189223055
5,-4.781810817,1.436679574,-1.62967452,-2.967720365,2.127729283,-0.682707758
1,-4.805529263,1.292758373,-1.310927787,-3.783273512,2.431891753,1.298733354
1,-4.89118588,1.50911436,-1.558245257,-2.937285497,2.232334732,1.061270601
1,-4.867575107,1.514338088,-1.598217798,-2.883631724,2.229910807,0.782953378
2,-4.836500366,1.503581864,-1.647308401,-2.813665329,2.220324759,0.181547746
3,-4.788586701,1.425573117,-1.588288586,-3.029082253,2.224650512,-0.25759597
5,-4.866318514,1.581608137,-1.730939795,-2.636657416,2.518119758,0.005257664
5,-4.874096849,1.418644527,-1.456393653,-3.304618208,1.637998982,0.499674454
2,-4.854724974,1.484914945,-1.596424082,-2.880062866,2.334018153,0.414400164
1,-4.899577078,1.507484501,-1.528989739,-3.056802412,2.545087266,1.500982507
1,-4.842715247,1.494521376,-1.582973527,-2.984097899,2.64900681,0.813945803
1,-4.820370969,1.453154595,-1.521048227,-3.165097803,2.3797047,0.93394308
2,-4.872258418,1.517670097,-1.560584517,-3.002454544,2.545567295,1.140845834
1,-4.842855643,1.583541344,-1.749984304,-2.349930541,1.721933668,-0.226056504
1,-4.895329312,1.592945408,-1.62170379,-2.82086103,2.786145605,1.539108582
1,-4.860730012,1.524410495,-1.562263273,-3.004067668,2.584014378,1.296726272
1,-4.782129666,1.370118436,-1.488257958,-3.094462208,1.456077112,-0.235183787
5,-4.82136097,1.578476327,-1.837095682,-2.370188579,2.034835288,-1.146319164
1,-4.828216518,1.436294637,-1.51592643,-3.150725493,2.296951702,0.813228551
1,-4.830414012,1.567483683,-1.731703283,-2.588146449,2.518859431,0.240993924
1,-4.81329684,1.4266333,-1.507469797,-3.102374211,2.231788544,0.547119195
1,-4.834067655,1.450746312,-1.517974016,-3.173969511,2.323299748,1.000617058
1,-4.783066585,1.289478434,-1.368210892,-3.562142414,1.913344986,0.476798895
1,-4.844347071,1.52247039,-1.63107115,-2.910561288,2.442549766,0.792341478
1,-4.815092482,1.423219573,-1.498416787,-3.245194201,2.654033762,0.974018645
1,-4.818621212,1.446673318,-1.52947879,-3.211967055,2.527517424,0.846065997
5,-4.779184597,1.379127383,-1.597427218,-2.96594982,1.266951444,-1.266089956
2,-4.88070498,1.499935803,-1.57071378,-2.910922498,2.255287726,0.800588075
1,-4.870548225,1.516033675,-1.601556533,-2.868354322,2.160937838,0.807322451
1,-4.777698103,1.358026595,-1.455753891,-3.2821005,2.041189014,0.268383861
3,-4.87884791,1.537401808,-1.594747314,-3.015006444,2.561210394,1.087013852
1,-4.808260074,1.424138557,-1.547309299,-3.10426624,2.307561881,0.457507278
4,-4.780919293,1.445779915,-1.664730487,-2.707735904,1.352386052,-1.235820682
3,-4.770615796,1.39494918,-1.569295891,-3.046769609,1.471390429,-0.674180403
1,-4.871256695,1.57848904,-1.678048937,-2.699126421,2.585013301,0.885196453
1,-4.866950767,1.490455093,-1.558324505,-2.917959913,2.314828138,0.858863608
1,-4.898380897,1.502810886,-1.496218637,-3.102077535,2.644675266,1.734265546
5,-4.823217038,1.480350413,-1.677100079,-2.768717821,2.267509557,-0.608948703
1,-4.813075566,1.422571715,-1.522687291,-3.250182161,2.696870468,0.892724808
1,-4.775561459,1.291883837,-1.360919272,-3.515986463,1.803106338,0.472080345
4,-4.850760905,1.579596584,-1.730769811,-2.575959171,2.406592644,-0.151959319
5,-4.752104255,1.396979475,-1.640427589,-2.943447639,1.334286324,-1.408627496
1,-4.835819316,1.507437622,-1.613272154,-2.774729043,2.080275842,0.371217953
2,-4.806305865,1.47707189,-1.61599816,-2.875174215,2.550161771,0.181755611
5,-4.776546117,1.436668551,-1.691867238,-2.640994669,1.23047838,-1.669845312
1,-4.831144993,1.550097333,-1.697097284,-2.7000941,2.834448971,0.534424885
2,-4.774398051,1.384655137,-1.527446408,-3.063615332,1.450096374,-0.35565789
2,-4.792386742,1.389675478,-1.522926335,-3.121399733,1.525476837,-0.117557184
1,-4.775889681,1.274487826,-1.350102595,-3.636178749,2.191320435,0.636321061
1,-4.788759413,1.427959743,-1.551876302,-3.0403394,2.193028331,0.326492409
1,-4.852349668,1.487268844,-1.607001827,-2.876050613,2.329168671,0.617085717
1,-4.835728796,1.498052332,-1.634506924,-2.845199865,2.316451236,0.454115356
5,-4.783598405,1.447797199,-1.699953744,-2.674118411,1.318561478,-1.520340142
2,-4.790710542,1.392318003,-1.523436206,-3.123704348,1.534347828,-0.087367467
1,-4.849520021,1.509425838,-1.592755241,-2.909295381,2.401463933,0.837396114
1,-4.844139424,1.449223373,-1.510942746,-3.177894669,2.298493061,1.058621468
1,-4.843674222,1.369422768,-1.381277814,-3.486563897,2.280245102,1.380784083
5,-4.790224922,1.43112311,-1.670311376,-2.649725332,1.206437603,-1.540171264
1,-4.862891076,1.43784113,-1.485481256,-3.244527696,2.397984624,1.320907176
4,-4.813808226,1.445382177,-1.634901976,-2.775020511,1.402354693,-0.842734419
1,-4.828412111,1.547990662,-1.717937367,-2.584242222,2.506586669,0.175269951
2,-4.830782768,1.432964394,-1.518988433,-3.047289432,1.985062948,0.393871588
2,-4.767119753,1.377696274,-1.535884813,-3.032321594,1.399554601,-0.532194341
1,-4.846594294,1.453886453,-1.50781811,-3.233999855,2.445496926,1.266724279
1,-4.803692365,1.441159167,-1.548009291,-3.042195585,2.13230418,0.486433777
1,-4.798389825,1.435025957,-1.570145922,-3.06413169,2.251385806,0.365442034
1,-4.780269489,1.349586808,-1.436814162,-3.333736377,2.17422833,0.450581926
1,-4.861352829,1.512866502,-1.602749598,-2.68979918,1.674863803,0.367606546
1,-4.86242517,1.486792358,-1.549861028,-3.04557475,2.724679766,1.203792781
1,-4.834319694,1.56325226,-1.735559248,-2.502712244,2.230286633,0.046447947
1,-4.843836085,1.493808889,-1.615744283,-2.852100416,2.293327778,0.553567526
1,-4.843128832,1.522145986,-1.602561118,-2.893836059,2.392432359,0.91376777
1,-4.807449192,1.416761393,-1.544711671,-3.034390627,2.094306273,0.277318347
2,-4.856467052,1.572523046,-1.695465501,-2.690331496,2.681488044,0.648691524
1,-4.84900992,1.43055476,-1.501788941,-3.150475958,2.201847621,0.937908975
1,-4.793080252,1.440143604,-1.59526404,-3.037188722,2.186387139,0.26477345
1,-4.872762757,1.518811391,-1.594535742,-2.901711972,2.249963993,0.976066794
5,-4.811125193,1.391238271,-1.566473214,-3.066676769,1.384368408,-0.687543984
1,-4.815057746,1.402152284,-1.498394278,-3.217024498,2.587314135,0.77468405
5,-4.808380459,1.481972949,-1.684507444,-2.801587282,1.546497111,-0.74180611
1,-4.861932344,1.491094994,-1.54981331,-2.96235467,2.463630366,1.04756749
5,-4.760108186,1.446241396,-1.75036419,-2.610402826,1.275004627,-1.819336268
2,-4.772068289,1.279199913,-1.39010354,-3.546154298,1.967850409,0.230130882
1,-4.821441928,1.570268267,-1.741663667,-2.501390214,2.28803713,0.065656527
1,-4.838817351,1.475723268,-1.597627934,-2.825709568,2.23257753,0.340861999
1,-4.863904636,1.492483425,-1.558249701,-2.912227267,2.340152832,0.96852588
3,-4.826422634,1.509995332,-1.688863184,-2.757683692,2.186099719,-0.054318516
1,-4.826391878,1.420448401,-1.495422121,-3.225806204,2.526040604,0.870098563
5,-4.819786569,1.584668141,-1.864066869,-2.298528913,1.867458918,-1.244580692
3,-4.825385506,1.416332151,-1.546610379,-3.040446837,2.070203396,0.037972579
1,-4.826812699,1.491746814,-1.633149942,-2.858773357,2.423929541,0.52964905
1,-4.819751705,1.490811443,-1.639928721,-2.812442339,2.309834976,0.311636936
1,-4.794594529,1.452038623,-1.57413987,-3.023558705,2.123006027,0.467927062
1,-4.793256664,1.433392072,-1.557900564,-3.185136038,2.603221599,0.716096924
1,-4.828299766,1.571992076,-1.756394024,-2.517353621,2.320787058,0.140101927
1,-4.833271318,1.505854933,-1.644365259,-2.838849216,2.307818274,0.533774296
