rating,day_of_week,week_of_year,hour,month,yrs_to_review,lenDevResp,lenTitle,lenReview,ratings_per_yr_in_exist,app_rank_in_cat_per_yr_in_exist,BBB_complaints_per_yr_in_exist,BBB_complaints_per_BBB_review,len_review_per_len_title,Dev_resp_per_yr,DevLen_per_ReviewLen,ReviewLen_by_time_of_day,ReviewLen_by_day_of_week
5,2,21,0,5,7,0,23,545,94214.0,4.0,91.0,3.0,24.0,0.0,0.0,inf,272.0
4,1,48,0,11,6,0,31,543,109917.0,5.0,106.0,3.0,18.0,0.0,0.0,inf,543.0
1,4,22,14,5,6,186,28,733,109917.0,5.0,106.0,3.0,26.0,31.0,0.0,52.0,183.0
1,6,16,20,4,8,0,20,677,82438.0,4.0,80.0,3.0,34.0,0.0,0.0,34.0,113.0
5,1,6,20,2,8,0,20,440,82438.0,4.0,80.0,3.0,22.0,0.0,0.0,22.0,440.0
1,7,35,20,9,7,0,33,700,94214.0,4.0,91.0,3.0,21.0,0.0,0.0,35.0,100.0
5,5,38,1,9,5,0,34,807,131900.0,6.0,128.0,3.0,24.0,0.0,0.0,807.0,161.0
5,5,5,18,2,9,0,17,489,73278.0,3.0,71.0,3.0,29.0,0.0,0.0,27.0,98.0
1,3,9,18,3,9,0,50,636,73278.0,3.0,71.0,3.0,13.0,0.0,0.0,35.0,212.0
5,1,1,19,1,9,0,35,393,73278.0,3.0,71.0,3.0,11.0,0.0,0.0,21.0,393.0
5,7,20,7,5,7,0,32,436,94214.0,4.0,91.0,3.0,14.0,0.0,0.0,62.0,62.0
1,5,22,22,5,7,0,73,1020,94214.0,4.0,91.0,3.0,14.0,0.0,0.0,46.0,204.0
5,6,6,11,2,7,0,21,478,94214.0,4.0,91.0,3.0,23.0,0.0,0.0,43.0,80.0
5,7,18,1,5,9,0,8,475,73278.0,3.0,71.0,3.0,59.0,0.0,0.0,475.0,68.0
5,1,16,18,4,9,0,15,474,73278.0,3.0,71.0,3.0,32.0,0.0,0.0,26.0,474.0
5,7,5,18,2,9,0,11,449,73278.0,3.0,71.0,3.0,41.0,0.0,0.0,25.0,64.0
1,4,10,17,3,9,0,22,720,73278.0,3.0,71.0,3.0,33.0,0.0,0.0,42.0,180.0
5,5,3,18,1,9,0,19,411,73278.0,3.0,71.0,3.0,22.0,0.0,0.0,23.0,82.0
5,6,7,13,2,8,0,14,488,82438.0,4.0,80.0,3.0,35.0,0.0,0.0,38.0,81.0
5,5,47,14,11,7,0,18,447,94214.0,4.0,91.0,3.0,25.0,0.0,0.0,32.0,89.0
5,6,7,1,2,7,0,23,509,94214.0,4.0,91.0,3.0,22.0,0.0,0.0,509.0,85.0
1,1,45,20,11,7,0,34,670,94214.0,4.0,91.0,3.0,20.0,0.0,0.0,34.0,670.0
5,6,39,7,9,6,0,14,497,109917.0,5.0,106.0,3.0,36.0,0.0,0.0,71.0,83.0
5,5,33,13,8,6,0,29,508,109917.0,5.0,106.0,3.0,18.0,0.0,0.0,39.0,102.0
5,6,48,21,11,7,0,11,452,94214.0,4.0,91.0,3.0,41.0,0.0,0.0,22.0,75.0
5,4,47,13,11,7,0,12,456,94214.0,4.0,91.0,3.0,38.0,0.0,0.0,35.0,114.0
5,6,10,14,3,7,0,14,451,94214.0,4.0,91.0,3.0,32.0,0.0,0.0,32.0,75.0
4,4,41,15,10,7,0,6,537,94214.0,4.0,91.0,3.0,90.0,0.0,0.0,36.0,134.0
5,2,49,15,12,6,0,24,476,109917.0,5.0,106.0,3.0,20.0,0.0,0.0,32.0,238.0
5,2,2,19,1,8,0,8,431,82438.0,4.0,80.0,3.0,54.0,0.0,0.0,23.0,216.0
2,2,7,17,2,8,0,29,585,82438.0,4.0,80.0,3.0,20.0,0.0,0.0,34.0,292.0
5,7,6,13,2,7,0,10,460,94214.0,4.0,91.0,3.0,46.0,0.0,0.0,35.0,66.0
2,3,48,8,11,7,0,29,602,94214.0,4.0,91.0,3.0,21.0,0.0,0.0,75.0,201.0
5,1,27,0,7,6,0,38,439,109917.0,5.0,106.0,3.0,12.0,0.0,0.0,inf,439.0
5,5,24,5,6,6,0,19,452,109917.0,5.0,106.0,3.0,24.0,0.0,0.0,90.0,90.0
5,5,15,22,4,8,0,11,409,82438.0,4.0,80.0,3.0,37.0,0.0,0.0,19.0,82.0
1,1,12,12,3,9,0,28,688,73278.0,3.0,71.0,3.0,25.0,0.0,0.0,57.0,688.0
2,6,16,10,4,8,0,96,540,82438.0,4.0,80.0,3.0,6.0,0.0,0.0,54.0,90.0
5,4,51,21,12,7,0,32,432,94214.0,4.0,91.0,3.0,14.0,0.0,0.0,21.0,108.0
5,1,17,5,4,7,0,56,379,94214.0,4.0,91.0,3.0,7.0,0.0,0.0,76.0,379.0
5,7,48,0,12,6,0,6,453,109917.0,5.0,106.0,3.0,76.0,0.0,0.0,inf,65.0
5,6,45,23,11,6,0,18,452,109917.0,5.0,106.0,3.0,25.0,0.0,0.0,20.0,75.0
5,4,20,2,5,6,0,14,463,109917.0,5.0,106.0,3.0,33.0,0.0,0.0,232.0,116.0
5,6,18,14,5,6,0,10,449,109917.0,5.0,106.0,3.0,45.0,0.0,0.0,32.0,75.0
5,1,4,20,1,8,0,24,418,82438.0,4.0,80.0,3.0,17.0,0.0,0.0,21.0,418.0
5,6,22,22,6,7,0,4,455,94214.0,4.0,91.0,3.0,114.0,0.0,0.0,21.0,76.0
5,7,19,1,5,7,0,17,457,94214.0,4.0,91.0,3.0,27.0,0.0,0.0,457.0,65.0
3,2,21,17,5,7,0,45,552,94214.0,4.0,91.0,3.0,12.0,0.0,0.0,32.0,276.0
5,3,6,15,2,9,0,15,503,73278.0,3.0,71.0,3.0,34.0,0.0,0.0,34.0,168.0
5,6,50,22,12,8,0,97,370,82438.0,4.0,80.0,3.0,4.0,0.0,0.0,17.0,62.0
5,4,20,17,5,7,0,56,372,94214.0,4.0,91.0,3.0,7.0,0.0,0.0,22.0,93.0
1,5,47,14,11,7,0,4,637,94214.0,4.0,91.0,3.0,159.0,0.0,0.0,46.0,127.0
5,7,22,18,5,8,0,40,397,82438.0,4.0,80.0,3.0,10.0,0.0,0.0,22.0,57.0
1,4,32,1,8,6,0,17,714,109917.0,5.0,106.0,3.0,42.0,0.0,0.0,714.0,178.0
5,2,13,17,3,8,0,17,455,82438.0,4.0,80.0,3.0,27.0,0.0,0.0,27.0,228.0
5,6,8,1,2,8,0,21,448,82438.0,4.0,80.0,3.0,21.0,0.0,0.0,448.0,75.0
5,4,1,15,1,8,0,38,427,82438.0,4.0,80.0,3.0,11.0,0.0,0.0,28.0,107.0
5,4,38,8,9,6,0,6,442,109917.0,5.0,106.0,3.0,74.0,0.0,0.0,55.0,110.0
5,5,24,3,6,6,0,6,460,109917.0,5.0,106.0,3.0,77.0,0.0,0.0,153.0,92.0
1,2,37,10,9,6,0,12,663,109917.0,5.0,106.0,3.0,55.0,0.0,0.0,66.0,332.0
5,5,36,1,9,8,0,13,416,82438.0,4.0,80.0,3.0,32.0,0.0,0.0,416.0,83.0
1,7,8,17,2,9,0,25,660,73278.0,3.0,71.0,3.0,26.0,0.0,0.0,39.0,94.0
1,6,46,3,11,8,0,34,663,82438.0,4.0,80.0,3.0,20.0,0.0,0.0,221.0,110.0
5,2,43,4,10,7,0,17,403,94214.0,4.0,91.0,3.0,24.0,0.0,0.0,101.0,202.0
5,4,17,10,4,7,0,9,385,94214.0,4.0,91.0,3.0,43.0,0.0,0.0,38.0,96.0
5,2,14,12,4,7,0,52,373,94214.0,4.0,91.0,3.0,7.0,0.0,0.0,31.0,186.0
5,6,13,15,3,7,0,14,394,94214.0,4.0,91.0,3.0,28.0,0.0,0.0,26.0,66.0
5,4,16,0,4,8,0,13,444,82438.0,4.0,80.0,3.0,34.0,0.0,0.0,inf,111.0
1,4,51,18,12,8,0,12,708,82438.0,4.0,80.0,3.0,59.0,0.0,0.0,39.0,177.0
5,4,52,13,12,7,0,10,375,94214.0,4.0,91.0,3.0,38.0,0.0,0.0,29.0,94.0
5,4,33,19,8,7,0,34,409,94214.0,4.0,91.0,3.0,12.0,0.0,0.0,22.0,102.0
5,3,32,9,8,7,0,25,410,94214.0,4.0,91.0,3.0,16.0,0.0,0.0,46.0,137.0
5,1,23,0,6,7,0,38,472,94214.0,4.0,91.0,3.0,12.0,0.0,0.0,inf,472.0
5,7,49,17,12,6,0,16,498,109917.0,5.0,106.0,3.0,31.0,0.0,0.0,29.0,71.0
5,6,41,10,10,6,0,33,466,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,47.0,78.0
5,1,15,15,4,9,0,13,399,73278.0,3.0,71.0,3.0,31.0,0.0,0.0,27.0,399.0
5,3,4,16,1,9,0,19,414,73278.0,3.0,71.0,3.0,22.0,0.0,0.0,26.0,138.0
5,1,15,16,4,7,0,7,415,94214.0,4.0,91.0,3.0,59.0,0.0,0.0,26.0,415.0
5,4,52,14,12,6,0,5,461,109917.0,5.0,106.0,3.0,92.0,0.0,0.0,33.0,115.0
5,2,17,20,4,8,0,14,469,82438.0,4.0,80.0,3.0,34.0,0.0,0.0,23.0,234.0
1,4,41,10,10,8,0,36,646,82438.0,4.0,80.0,3.0,18.0,0.0,0.0,65.0,162.0
5,7,47,23,11,6,0,9,421,109917.0,5.0,106.0,3.0,47.0,0.0,0.0,18.0,60.0
5,6,46,23,11,6,0,45,402,109917.0,5.0,106.0,3.0,9.0,0.0,0.0,17.0,67.0
5,5,30,16,7,6,0,19,407,109917.0,5.0,106.0,3.0,21.0,0.0,0.0,25.0,81.0
5,5,15,11,4,9,0,28,416,73278.0,3.0,71.0,3.0,15.0,0.0,0.0,38.0,83.0
5,5,14,21,4,9,0,13,456,73278.0,3.0,71.0,3.0,35.0,0.0,0.0,22.0,91.0
5,3,9,0,2,8,0,29,426,82438.0,4.0,80.0,3.0,15.0,0.0,0.0,inf,142.0
1,5,25,14,6,8,0,27,687,82438.0,4.0,80.0,3.0,25.0,0.0,0.0,49.0,137.0
5,6,5,3,2,8,906,34,382,82438.0,4.0,80.0,3.0,11.0,113.0,2.0,127.0,64.0
5,4,41,14,10,7,0,3,430,94214.0,4.0,91.0,3.0,143.0,0.0,0.0,31.0,108.0
4,5,1,11,1,8,0,15,458,82438.0,4.0,80.0,3.0,31.0,0.0,0.0,42.0,92.0
5,3,4,22,1,7,0,16,394,94214.0,4.0,91.0,3.0,25.0,0.0,0.0,18.0,131.0
5,1,21,22,5,6,0,14,420,109917.0,5.0,106.0,3.0,30.0,0.0,0.0,19.0,420.0
5,6,2,14,1,9,0,32,367,73278.0,3.0,71.0,3.0,11.0,0.0,0.0,26.0,61.0
2,6,12,0,3,9,0,40,540,73278.0,3.0,71.0,3.0,14.0,0.0,0.0,inf,90.0
5,4,41,13,10,8,0,13,391,82438.0,4.0,80.0,3.0,30.0,0.0,0.0,30.0,98.0
5,4,43,20,10,7,0,13,385,94214.0,4.0,91.0,3.0,30.0,0.0,0.0,19.0,96.0
4,4,49,15,12,7,0,9,460,94214.0,4.0,91.0,3.0,51.0,0.0,0.0,31.0,115.0
5,2,22,0,5,7,0,21,449,94214.0,4.0,91.0,3.0,21.0,0.0,0.0,inf,224.0
5,6,30,1,7,6,0,4,415,109917.0,5.0,106.0,3.0,104.0,0.0,0.0,415.0,69.0
1,2,34,16,8,6,0,46,625,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,39.0,312.0
5,6,24,15,6,6,0,25,416,109917.0,5.0,106.0,3.0,17.0,0.0,0.0,28.0,69.0
5,7,18,22,5,7,0,21,465,94214.0,4.0,91.0,3.0,22.0,0.0,0.0,21.0,66.0
5,7,13,17,3,7,0,44,437,94214.0,4.0,91.0,3.0,10.0,0.0,0.0,26.0,62.0
5,6,13,1,3,7,0,63,425,94214.0,4.0,91.0,3.0,7.0,0.0,0.0,425.0,71.0
5,5,7,14,2,7,0,38,495,94214.0,4.0,91.0,3.0,13.0,0.0,0.0,35.0,99.0
5,4,2,19,1,9,0,31,354,73278.0,3.0,71.0,3.0,11.0,0.0,0.0,19.0,88.0
1,7,34,16,8,6,216,37,611,109917.0,5.0,106.0,3.0,17.0,36.0,0.0,38.0,87.0
5,4,28,18,7,6,85,19,444,109917.0,5.0,106.0,3.0,23.0,14.0,0.0,25.0,111.0
5,5,18,23,5,6,0,30,410,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,18.0,82.0
5,6,36,21,9,8,0,22,438,82438.0,4.0,80.0,3.0,20.0,0.0,0.0,21.0,73.0
5,4,23,21,6,8,0,26,435,82438.0,4.0,80.0,3.0,17.0,0.0,0.0,21.0,109.0
5,1,8,7,2,8,0,20,401,82438.0,4.0,80.0,3.0,20.0,0.0,0.0,57.0,401.0
5,2,6,22,2,8,0,18,430,82438.0,4.0,80.0,3.0,24.0,0.0,0.0,20.0,215.0
5,6,5,1,2,8,0,7,351,82438.0,4.0,80.0,3.0,50.0,0.0,0.0,351.0,58.0
5,2,48,7,11,7,0,66,490,94214.0,4.0,91.0,3.0,7.0,0.0,0.0,70.0,245.0
5,4,34,15,8,6,0,19,389,109917.0,5.0,106.0,3.0,20.0,0.0,0.0,26.0,97.0
3,6,27,21,7,7,0,14,534,94214.0,4.0,91.0,3.0,38.0,0.0,0.0,25.0,89.0
5,5,48,21,11,8,0,30,377,82438.0,4.0,80.0,3.0,13.0,0.0,0.0,18.0,75.0
5,2,11,19,3,8,0,11,470,82438.0,4.0,80.0,3.0,43.0,0.0,0.0,25.0,235.0
4,3,39,8,9,8,0,7,467,82438.0,4.0,80.0,3.0,67.0,0.0,0.0,58.0,156.0
1,2,27,16,6,8,0,11,603,82438.0,4.0,80.0,3.0,55.0,0.0,0.0,38.0,302.0
5,1,8,15,2,8,0,23,470,82438.0,4.0,80.0,3.0,20.0,0.0,0.0,31.0,470.0
5,7,26,2,6,7,0,14,416,94214.0,4.0,91.0,3.0,30.0,0.0,0.0,208.0,59.0
5,3,43,22,10,6,0,29,381,109917.0,5.0,106.0,3.0,13.0,0.0,0.0,17.0,127.0
5,5,37,13,9,6,0,15,410,109917.0,5.0,106.0,3.0,27.0,0.0,0.0,32.0,82.0
5,5,37,3,9,6,0,10,449,109917.0,5.0,106.0,3.0,45.0,0.0,0.0,150.0,90.0
5,4,22,3,5,6,0,9,411,109917.0,5.0,106.0,3.0,46.0,0.0,0.0,137.0,103.0
5,1,20,11,5,9,0,15,361,73278.0,3.0,71.0,3.0,24.0,0.0,0.0,33.0,361.0
5,2,20,2,5,8,0,8,412,82438.0,4.0,80.0,3.0,52.0,0.0,0.0,206.0,206.0
1,1,9,19,3,9,0,20,623,73278.0,3.0,71.0,3.0,31.0,0.0,0.0,33.0,623.0
3,3,3,21,1,9,0,22,498,73278.0,3.0,71.0,3.0,23.0,0.0,0.0,24.0,166.0
1,4,42,21,10,8,0,11,644,82438.0,4.0,80.0,3.0,59.0,0.0,0.0,31.0,161.0
5,7,3,19,1,8,484,8,361,82438.0,4.0,80.0,3.0,45.0,60.0,1.0,19.0,52.0
1,6,12,18,3,8,0,7,622,82438.0,4.0,80.0,3.0,89.0,0.0,0.0,35.0,104.0
2,1,4,4,1,8,1001,13,624,82438.0,4.0,80.0,3.0,48.0,125.0,2.0,156.0,624.0
5,1,3,14,1,8,0,10,414,82438.0,4.0,80.0,3.0,41.0,0.0,0.0,30.0,414.0
5,4,12,18,3,7,0,12,415,94214.0,4.0,91.0,3.0,35.0,0.0,0.0,23.0,104.0
5,6,43,20,10,6,0,15,439,109917.0,5.0,106.0,3.0,29.0,0.0,0.0,22.0,73.0
5,3,27,9,7,6,0,18,385,109917.0,5.0,106.0,3.0,21.0,0.0,0.0,43.0,128.0
5,3,26,12,6,6,0,27,368,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,31.0,123.0
5,3,25,19,6,6,0,26,395,109917.0,5.0,106.0,3.0,15.0,0.0,0.0,21.0,132.0
5,4,16,2,4,9,0,33,332,73278.0,3.0,71.0,3.0,10.0,0.0,0.0,166.0,83.0
2,7,16,2,4,6,250,29,596,109917.0,5.0,106.0,3.0,21.0,42.0,0.0,298.0,85.0
5,7,5,9,2,8,0,21,384,82438.0,4.0,80.0,3.0,18.0,0.0,0.0,43.0,55.0
5,3,37,18,9,7,0,41,375,94214.0,4.0,91.0,3.0,9.0,0.0,0.0,21.0,125.0
5,3,21,5,5,7,0,21,379,94214.0,4.0,91.0,3.0,18.0,0.0,0.0,76.0,126.0
5,3,15,13,4,7,0,7,399,94214.0,4.0,91.0,3.0,57.0,0.0,0.0,31.0,133.0
5,1,47,22,11,8,0,39,348,82438.0,4.0,80.0,3.0,9.0,0.0,0.0,16.0,348.0
5,3,29,20,7,8,0,24,336,82438.0,4.0,80.0,3.0,14.0,0.0,0.0,17.0,112.0
5,5,23,17,6,8,0,23,359,82438.0,4.0,80.0,3.0,16.0,0.0,0.0,21.0,72.0
3,1,27,18,6,8,0,10,482,82438.0,4.0,80.0,3.0,48.0,0.0,0.0,27.0,482.0
5,2,42,22,10,7,0,15,388,94214.0,4.0,91.0,3.0,26.0,0.0,0.0,18.0,194.0
5,5,14,21,4,7,0,34,338,94214.0,4.0,91.0,3.0,10.0,0.0,0.0,16.0,68.0
1,1,24,14,6,7,0,8,627,94214.0,4.0,91.0,3.0,78.0,0.0,0.0,45.0,627.0
5,4,45,10,11,6,0,7,427,109917.0,5.0,106.0,3.0,61.0,0.0,0.0,43.0,107.0
1,1,3,17,1,7,0,8,614,94214.0,4.0,91.0,3.0,77.0,0.0,0.0,36.0,614.0
5,2,43,8,10,6,0,11,341,109917.0,5.0,106.0,3.0,31.0,0.0,0.0,43.0,170.0
5,5,27,22,7,6,0,30,391,109917.0,5.0,106.0,3.0,13.0,0.0,0.0,18.0,78.0
5,6,23,17,6,8,0,19,366,82438.0,4.0,80.0,3.0,19.0,0.0,0.0,22.0,61.0
3,2,20,23,5,9,0,17,413,73278.0,3.0,71.0,3.0,24.0,0.0,0.0,18.0,206.0
1,6,10,1,3,9,0,19,609,73278.0,3.0,71.0,3.0,32.0,0.0,0.0,609.0,102.0
1,5,8,15,2,9,0,7,625,73278.0,3.0,71.0,3.0,89.0,0.0,0.0,42.0,125.0
2,4,32,17,8,8,0,40,536,82438.0,4.0,80.0,3.0,13.0,0.0,0.0,32.0,134.0
5,6,19,22,5,8,0,14,396,82438.0,4.0,80.0,3.0,28.0,0.0,0.0,18.0,66.0
2,5,17,23,4,8,0,34,517,82438.0,4.0,80.0,3.0,15.0,0.0,0.0,22.0,103.0
5,1,10,20,3,8,0,9,400,82438.0,4.0,80.0,3.0,44.0,0.0,0.0,20.0,400.0
5,7,45,14,11,7,0,11,380,94214.0,4.0,91.0,3.0,35.0,0.0,0.0,27.0,54.0
5,5,26,22,6,7,0,13,369,94214.0,4.0,91.0,3.0,28.0,0.0,0.0,17.0,74.0
5,3,19,23,5,7,0,32,371,94214.0,4.0,91.0,3.0,12.0,0.0,0.0,16.0,124.0
5,5,6,20,2,7,0,9,396,94214.0,4.0,91.0,3.0,44.0,0.0,0.0,20.0,79.0
5,5,5,15,2,7,0,32,355,94214.0,4.0,91.0,3.0,11.0,0.0,0.0,24.0,71.0
5,1,45,0,11,6,0,29,356,109917.0,5.0,106.0,3.0,12.0,0.0,0.0,inf,356.0
5,3,20,3,5,6,0,19,364,109917.0,5.0,106.0,3.0,19.0,0.0,0.0,121.0,121.0
5,1,9,14,2,8,0,15,363,82438.0,4.0,80.0,3.0,24.0,0.0,0.0,26.0,363.0
1,5,45,20,11,8,0,61,575,82438.0,4.0,80.0,3.0,9.0,0.0,0.0,29.0,115.0
5,4,2,1,1,8,908,24,350,82438.0,4.0,80.0,3.0,15.0,114.0,3.0,350.0,88.0
5,6,46,0,11,7,0,26,364,94214.0,4.0,91.0,3.0,14.0,0.0,0.0,inf,61.0
5,5,18,16,5,6,0,12,379,109917.0,5.0,106.0,3.0,32.0,0.0,0.0,24.0,76.0
1,7,2,20,1,7,0,47,680,94214.0,4.0,91.0,3.0,14.0,0.0,0.0,34.0,97.0
5,4,39,19,9,5,0,32,379,131900.0,6.0,128.0,3.0,12.0,0.0,0.0,20.0,95.0
5,6,24,5,6,8,0,8,367,82438.0,4.0,80.0,3.0,46.0,0.0,0.0,73.0,61.0
4,5,26,23,6,8,0,7,501,82438.0,4.0,80.0,3.0,72.0,0.0,0.0,22.0,100.0
5,3,17,0,4,8,0,12,381,82438.0,4.0,80.0,3.0,32.0,0.0,0.0,inf,127.0
5,6,14,13,4,8,0,9,367,82438.0,4.0,80.0,3.0,41.0,0.0,0.0,28.0,61.0
5,7,11,5,3,8,0,10,389,82438.0,4.0,80.0,3.0,39.0,0.0,0.0,78.0,56.0
5,4,40,15,10,7,0,53,305,94214.0,4.0,91.0,3.0,6.0,0.0,0.0,20.0,76.0
5,4,3,5,1,7,0,50,307,94214.0,4.0,91.0,3.0,6.0,0.0,0.0,61.0,77.0
2,5,31,22,8,7,0,16,528,94214.0,4.0,91.0,3.0,33.0,0.0,0.0,24.0,106.0
5,3,28,1,7,6,0,26,365,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,365.0,122.0
4,2,44,19,10,6,0,50,347,109917.0,5.0,106.0,3.0,7.0,0.0,0.0,18.0,174.0
5,6,18,20,5,6,0,11,413,109917.0,5.0,106.0,3.0,38.0,0.0,0.0,21.0,69.0
5,3,11,20,3,7,0,12,366,94214.0,4.0,91.0,3.0,30.0,0.0,0.0,18.0,122.0
1,7,4,2,1,9,212,32,568,73278.0,3.0,71.0,3.0,18.0,24.0,0.0,284.0,81.0
1,7,17,15,4,8,0,26,646,82438.0,4.0,80.0,3.0,25.0,0.0,0.0,43.0,92.0
1,4,17,5,4,7,0,47,549,94214.0,4.0,91.0,3.0,12.0,0.0,0.0,110.0,137.0
5,4,45,5,11,6,0,13,369,109917.0,5.0,106.0,3.0,28.0,0.0,0.0,74.0,92.0
2,3,46,13,11,6,0,18,541,109917.0,5.0,106.0,3.0,30.0,0.0,0.0,42.0,180.0
5,7,22,21,6,6,0,18,352,109917.0,5.0,106.0,3.0,20.0,0.0,0.0,17.0,50.0
5,6,21,5,5,6,0,41,321,109917.0,5.0,106.0,3.0,8.0,0.0,0.0,64.0,54.0
5,1,21,16,5,6,0,2,428,109917.0,5.0,106.0,3.0,214.0,0.0,0.0,27.0,428.0
5,5,11,14,3,8,0,12,364,82438.0,4.0,80.0,3.0,30.0,0.0,0.0,26.0,73.0
4,4,25,21,6,8,0,7,439,82438.0,4.0,80.0,3.0,63.0,0.0,0.0,21.0,110.0
5,3,10,13,3,8,0,9,404,82438.0,4.0,80.0,3.0,45.0,0.0,0.0,31.0,135.0
5,7,44,13,11,7,0,18,353,94214.0,4.0,91.0,3.0,20.0,0.0,0.0,27.0,50.0
5,4,19,11,5,7,0,33,346,94214.0,4.0,91.0,3.0,10.0,0.0,0.0,31.0,86.0
5,6,16,15,4,7,0,31,356,94214.0,4.0,91.0,3.0,11.0,0.0,0.0,24.0,59.0
5,2,9,22,2,7,0,28,425,94214.0,4.0,91.0,3.0,15.0,0.0,0.0,19.0,212.0
5,3,29,18,7,8,0,30,321,82438.0,4.0,80.0,3.0,11.0,0.0,0.0,18.0,107.0
1,3,43,18,10,6,0,41,587,109917.0,5.0,106.0,3.0,14.0,0.0,0.0,33.0,196.0
4,5,33,4,8,6,250,7,425,109917.0,5.0,106.0,3.0,61.0,42.0,1.0,106.0,85.0
1,4,53,22,12,8,0,14,648,82438.0,4.0,80.0,3.0,46.0,0.0,0.0,29.0,162.0
5,4,11,2,3,8,0,18,328,82438.0,4.0,80.0,3.0,18.0,0.0,0.0,164.0,82.0
1,4,11,3,3,8,0,17,573,82438.0,4.0,80.0,3.0,34.0,0.0,0.0,191.0,143.0
5,6,7,2,2,8,0,6,383,82438.0,4.0,80.0,3.0,64.0,0.0,0.0,192.0,64.0
5,6,44,5,11,7,0,11,353,94214.0,4.0,91.0,3.0,32.0,0.0,0.0,71.0,59.0
5,1,43,11,10,7,0,26,345,94214.0,4.0,91.0,3.0,13.0,0.0,0.0,31.0,345.0
5,5,39,19,9,7,0,10,359,94214.0,4.0,91.0,3.0,36.0,0.0,0.0,19.0,72.0
5,2,48,10,11,6,0,18,360,109917.0,5.0,106.0,3.0,20.0,0.0,0.0,36.0,180.0
4,5,11,5,3,7,0,47,444,94214.0,4.0,91.0,3.0,9.0,0.0,0.0,89.0,89.0
4,7,9,17,3,7,0,12,422,94214.0,4.0,91.0,3.0,35.0,0.0,0.0,25.0,60.0
5,3,35,7,8,6,0,7,368,109917.0,5.0,106.0,3.0,53.0,0.0,0.0,53.0,123.0
5,3,34,22,8,6,0,42,354,109917.0,5.0,106.0,3.0,8.0,0.0,0.0,16.0,118.0
5,1,24,21,6,8,0,44,328,82438.0,4.0,80.0,3.0,7.0,0.0,0.0,16.0,328.0
3,1,4,4,1,9,0,35,431,73278.0,3.0,71.0,3.0,12.0,0.0,0.0,108.0,431.0
5,3,11,20,3,8,0,34,344,82438.0,4.0,80.0,3.0,10.0,0.0,0.0,17.0,115.0
5,2,44,4,10,6,0,15,364,109917.0,5.0,106.0,3.0,24.0,0.0,0.0,91.0,182.0
1,6,4,1,1,7,0,48,524,94214.0,4.0,91.0,3.0,11.0,0.0,0.0,524.0,87.0
5,5,26,12,6,6,0,25,367,109917.0,5.0,106.0,3.0,15.0,0.0,0.0,31.0,73.0
4,4,32,0,8,6,0,8,425,109917.0,5.0,106.0,3.0,53.0,0.0,0.0,inf,106.0
5,5,38,19,9,5,0,27,382,131900.0,6.0,128.0,3.0,14.0,0.0,0.0,20.0,76.0
5,5,5,22,1,8,0,4,318,82438.0,4.0,80.0,3.0,80.0,0.0,0.0,14.0,64.0
1,2,48,17,11,8,0,13,568,82438.0,4.0,80.0,3.0,44.0,0.0,0.0,33.0,284.0
1,5,42,7,10,8,0,19,560,82438.0,4.0,80.0,3.0,29.0,0.0,0.0,80.0,112.0
1,7,27,18,7,8,0,11,520,82438.0,4.0,80.0,3.0,47.0,0.0,0.0,29.0,74.0
5,4,2,23,1,8,0,27,380,82438.0,4.0,80.0,3.0,14.0,0.0,0.0,17.0,95.0
5,3,52,3,12,7,0,18,361,94214.0,4.0,91.0,3.0,20.0,0.0,0.0,120.0,120.0
5,1,43,18,10,7,0,4,380,94214.0,4.0,91.0,3.0,95.0,0.0,0.0,21.0,380.0
1,5,43,3,10,7,0,32,557,94214.0,4.0,91.0,3.0,17.0,0.0,0.0,186.0,111.0
5,4,30,13,7,7,0,6,434,94214.0,4.0,91.0,3.0,72.0,0.0,0.0,33.0,108.0
5,2,14,23,4,7,0,11,376,94214.0,4.0,91.0,3.0,34.0,0.0,0.0,16.0,188.0
5,1,48,20,11,6,0,15,382,109917.0,5.0,106.0,3.0,25.0,0.0,0.0,19.0,382.0
5,2,47,20,11,6,0,46,329,109917.0,5.0,106.0,3.0,7.0,0.0,0.0,16.0,164.0
5,4,39,21,9,5,0,17,353,131900.0,6.0,128.0,3.0,21.0,0.0,0.0,17.0,88.0
5,6,1,4,1,8,0,17,363,82438.0,4.0,80.0,3.0,21.0,0.0,0.0,91.0,60.0
1,2,14,4,3,8,0,39,566,82438.0,4.0,80.0,3.0,15.0,0.0,0.0,142.0,283.0
5,7,49,20,12,7,0,10,411,94214.0,4.0,91.0,3.0,41.0,0.0,0.0,21.0,59.0
5,4,31,11,8,7,0,12,325,94214.0,4.0,91.0,3.0,27.0,0.0,0.0,30.0,81.0
5,1,21,0,5,7,0,14,352,94214.0,4.0,91.0,3.0,25.0,0.0,0.0,inf,352.0
3,4,22,22,5,7,0,17,471,94214.0,4.0,91.0,3.0,28.0,0.0,0.0,21.0,118.0
5,7,14,12,4,7,0,24,350,94214.0,4.0,91.0,3.0,15.0,0.0,0.0,29.0,50.0
